Polo;Data;Distancia_Reta_m;Distancia_Real_m
ITAPERUNA;2025-07-23;1234.5870345415972;145
ITAPERUNA;2025-07-23;900.0421702425701;613
ITAPERUNA;2025-07-23;1486.9024624340136;2830
ITAPERUNA;2025-07-23;1008.1337168322552;4494
ITAPERUNA;2025-07-23;652.4092549549187;5151
ITAPERUNA;2025-07-23;317.8981844569532;3578
ITAPERUNA;2025-07-23;2575.9267020952057;2747
ITAPERUNA;2025-07-23;3049.181444744276;2511
ITAPERUNA;2025-07-23;179.13258744149186;918
ITAPERUNA;2025-07-23;1469.100324955003;332
ITAPERUNA;2025-07-23;3790.343806457346;718
ITAPERUNA;2025-07-23;2291.563752463969;3172
ITAPERUNA;2025-07-23;2279.178289823913;9
ITAPERUNA;2025-07-23;1112.3592941725735;3038
ITAPERUNA;2025-07-23;1236.2563515417733;1644
ITAPERUNA;2025-07-23;2397.56283603002;1129
ITAPERUNA;2025-07-23;201.27570906349573;943
ITAPERUNA;2025-07-23;953.2457883584482;1668
ITAPERUNA;2025-07-23;3833.589844271648;7250
ITAPERUNA;2025-07-23;5451.974391084807;1335
ITAPERUNA;2025-07-23;26871.46229115676;79695
ITAPERUNA;2025-07-23;26423.29522041474;36093
ITAPERUNA;2025-07-23;7073.375081349489;60
ITAPERUNA;2025-07-23;3286.451082616749;103
ITAPERUNA;2025-07-23;761.5321799905456;373
ITAPERUNA;2025-07-23;100.99527032812595;7719
ITAPERUNA;2025-07-23;977.9512912114218;440
ITAPERUNA;2025-07-23;1573.6044719065796;93
ITAPERUNA;2025-07-23;4408.028054551823;102
ITAPERUNA;2025-07-23;481.0595314878378;62
ITAPERUNA;2025-07-23;2833.5075120018737;74
ITAPERUNA;2025-07-23;5853.969650084468;32
ITAPERUNA;2025-07-23;55.06876933674221;58
ITAPERUNA;2025-07-23;44.31699989563874;186
ITAPERUNA;2025-07-23;244.60127625684103;17624
ITAPERUNA;2025-07-23;6373.116500272198;2412
ITAPERUNA;2025-07-23;60.18476203412168;1144
ITAPERUNA;2025-07-23;32.78237189829864;162
ITAPERUNA;2025-07-23;45.76121273830338;1083
ITAPERUNA;2025-07-23;48.8024087640841;3476
ITAPERUNA;2025-07-23;41.400646657827714;3946
ITAPERUNA;2025-07-23;100.2100706559726;3746
ITAPERUNA;2025-07-23;157.166516852074;7420
ITAPERUNA;2025-07-23;238.64953549624283;11931
ITAPERUNA;2025-07-23;31657.003976020453;55268
ITAPERUNA;2025-07-23;22809.66086368798;68115
ITAPERUNA;2025-07-23;21386.87306381452;548
ITAPERUNA;2025-07-23;771.447796307954;765
ITAPERUNA;2025-07-23;884.784276448671;2189
ITAPERUNA;2025-07-23;330.21437352953706;4641
ITAPERUNA;2025-07-23;226.24871354768428;296
ITAPERUNA;2025-07-23;1455.2291266184486;181
ITAPERUNA;2025-07-23;3209.744196915214;28
ITAPERUNA;2025-07-23;467.8182266292862;75
ITAPERUNA;2025-07-23;746.9939619261238;87
ITAPERUNA;2025-07-23;1937.181546712513;75
ITAPERUNA;2025-07-23;4064.767539702482;225
ITAPERUNA;2025-07-23;208.14402157172657;313
ITAPERUNA;2025-07-23;113.79905480722807;12281
ITAPERUNA;2025-07-23;29.46714358491027;2530
ITAPERUNA;2025-07-23;57.385010544890605;436
ITAPERUNA;2025-07-23;87.4119104098534;24647
ITAPERUNA;2025-07-23;54.08783022599194;436
ITAPERUNA;2025-07-23;162.482719498544;412
ITAPERUNA;2025-07-23;203.31144774600315;1443
ITAPERUNA;2025-07-23;3339.359077606148;3338
ITAPERUNA;2025-07-23;2299.195818968817;3921
ITAPERUNA;2025-07-23;392.21814019086713;40226
ITAPERUNA;2025-07-23;40765.98742755476;49444
ITAPERUNA;2025-07-23;22767.32980623715;41775
ITAPERUNA;2025-07-23;3.4238988832093105;2
ITAPERUNA;2025-07-23;2152.1444448601465;4064
ITAPERUNA;2025-07-23;352.0475528545521;438
ITAPERUNA;2025-07-23;1720.6258774585986;2060
ITAPERUNA;2025-07-23;2453.958787573604;6184
ITAPERUNA;2025-07-23;3315.40373457124;6491
ITAPERUNA;2025-07-23;300.0524388417904;373
ITAPERUNA;2025-07-23;1395.5438300480644;5047
ITAPERUNA;2025-07-23;1089.469538578691;7575
ITAPERUNA;2025-07-23;1042.381821732182;3498
ITAPERUNA;2025-07-23;1534.6064846586344;1854
ITAPERUNA;2025-07-23;5492.588526293472;13852
ITAPERUNA;2025-07-23;153.0661718194668;99
ITAPERUNA;2025-07-23;10127.570574890557;20270
ITAPERUNA;2025-07-23;60.85687957847088;1021
ITAPERUNA;2025-07-23;27.50652890858338;458
ITAPERUNA;2025-07-23;10270.429084315278;2402
ITAPERUNA;2025-07-23;1015.7780206555482;2884
ITAPERUNA;2025-07-23;432.7685908374341;229
ITAPERUNA;2025-07-23;2030.9258431384665;34129
ITAPERUNA;2025-07-23;1809.75295888674;21
ITAPERUNA;2025-07-23;206.98460376711736;36
ITAPERUNA;2025-07-23;43078.64303198372;71129
ITAPERUNA;2025-07-23;26375.679908376904;41925
ITAPERUNA;2025-07-23;1007.673321474259;23136
ITAPERUNA;2025-07-23;3677.620796613437;2484
ITAPERUNA;2025-07-23;452.4615124384948;8810
ITAPERUNA;2025-07-23;175.41373959417018;722
ITAPERUNA;2025-07-23;59.61546223369452;6358
ITAPERUNA;2025-07-23;65.01534401570696;3299
ITAPERUNA;2025-07-23;295.4792864519319;9408
ITAPERUNA;2025-07-23;221.25452891394065;6879
ITAPERUNA;2025-07-23;235.39909967684807;518
ITAPERUNA;2025-07-23;5.544628878573809;2274
ITAPERUNA;2025-07-23;153.38761639295473;2906
ITAPERUNA;2025-07-23;1984.669080033753;589
ITAPERUNA;2025-07-23;1588.4164892145652;266
ITAPERUNA;2025-07-23;768.589244885054;69
ITAPERUNA;2025-07-23;3024.9268777834973;65
ITAPERUNA;2025-07-23;3602.540126581848;491
ITAPERUNA;2025-07-23;2195.3874966307208;275
ITAPERUNA;2025-07-23;1842.2393161992509;366
ITAPERUNA;2025-07-23;450.0069812490594;3
ITAPERUNA;2025-07-23;4056.002058008789;292
ITAPERUNA;2025-07-23;1185.4943887864465;4870
ITAPERUNA;2025-07-23;14811.233965135414;1609
ITAPERUNA;2025-07-23;22098.580232187232;46580
ITAPERUNA;2025-07-23;21995.57058627081;41937
ITAPERUNA;2025-07-23;1633.3417866974405;334
ITAPERUNA;2025-07-23;383.4074319727689;353
ITAPERUNA;2025-07-23;285.3516358914062;616
ITAPERUNA;2025-07-23;111.05793712826872;395
ITAPERUNA;2025-07-23;237.10136590546787;365
ITAPERUNA;2025-07-23;758.7274904363294;320
ITAPERUNA;2025-07-23;173.12123225036004;2470
ITAPERUNA;2025-07-23;1365.7235889465285;70
ITAPERUNA;2025-07-23;91.60127632743766;295
ITAPERUNA;2025-07-23;69.47902213383897;1067
ITAPERUNA;2025-07-23;510.6741346027055;3340
ITAPERUNA;2025-07-23;2075.87209690143;483
ITAPERUNA;2025-07-23;1744.60438704505;226
ITAPERUNA;2025-07-23;309.3896883979631;192
ITAPERUNA;2025-07-23;469.74416710745214;236
ITAPERUNA;2025-07-23;351.435001576277;1408
ITAPERUNA;2025-07-23;404.4026497277902;1072
ITAPERUNA;2025-07-23;333.9600665348067;368
ITAPERUNA;2025-07-23;136.17877047777674;4176
ITAPERUNA;2025-07-23;140.74224922904926;3697
ITAPERUNA;2025-07-23;641.983703701126;2851
ITAPERUNA;2025-07-23;2796.5480913882843;880
ITAPERUNA;2025-07-23;21047.444235555387;52025
ITAPERUNA;2025-07-23;20602.55739185804;37779
ITAPERUNA;2025-07-23;1174.7737148892732;1487
ITAPERUNA;2025-07-23;201.5544710562309;250
ITAPERUNA;2025-07-23;2219.635480123879;4215
ITAPERUNA;2025-07-23;1180.5599943585537;4429
ITAPERUNA;2025-07-23;3093.8420707576747;15624
ITAPERUNA;2025-07-23;5356.601833299096;3629
ITAPERUNA;2025-07-23;2021.6838704699685;1149
ITAPERUNA;2025-07-23;1605.5110135418215;134
ITAPERUNA;2025-07-23;62.57937151214397;4861
ITAPERUNA;2025-07-23;906.5042717896956;281
ITAPERUNA;2025-07-23;1150.0368678001064;252
ITAPERUNA;2025-07-23;1639.9604783287882;84
ITAPERUNA;2025-07-23;289.8173095498541;227
ITAPERUNA;2025-07-23;84.92542531069498;1771
ITAPERUNA;2025-07-23;117.65943466007982;11404
ITAPERUNA;2025-07-23;159.7619731455931;244
ITAPERUNA;2025-07-23;1020.1771946963804;2112
ITAPERUNA;2025-07-23;453.9571905583001;5152
ITAPERUNA;2025-07-23;8019.474860246225;6607
ITAPERUNA;2025-07-23;176.53031969904274;2310
ITAPERUNA;2025-07-23;1333.8810119064383;7177
ITAPERUNA;2025-07-23;3884.3463085651415;7347
ITAPERUNA;2025-07-23;35111.360445891856;45858
ITAPERUNA;2025-07-23;17558.895512228126;24796
ITAPERUNA;2025-07-23;3202.9150046293626;9503
ITAPERUNA;2025-07-23;1380.7293951523586;7629
ITAPERUNA;2025-07-23;230.5362952612641;494
ITAPERUNA;2025-07-23;195.9998454324229;250
ITAPERUNA;2025-07-23;3894.522489707869;5207
ITAPERUNA;2025-07-23;284.5964699650641;2135
ITAPERUNA;2025-07-23;364.161590628068;149
ITAPERUNA;2025-07-23;472.0286373671864;8390
ITAPERUNA;2025-07-23;408.3891056626106;176
ITAPERUNA;2025-07-23;223.38878995539585;540
ITAPERUNA;2025-07-23;509.6349217723074;10258
ITAPERUNA;2025-07-23;145.1310333460199;3894
ITAPERUNA;2025-07-23;1080.3785128619436;1234
ITAPERUNA;2025-07-23;2012.1385715274776;4534
ITAPERUNA;2025-07-23;2126.9845492443305;8104
ITAPERUNA;2025-07-23;4644.523132837585;3961
ITAPERUNA;2025-07-23;274.8775103745113;4359
ITAPERUNA;2025-07-23;172.05404680352214;253
ITAPERUNA;2025-07-23;1359.07314373572;830
ITAPERUNA;2025-07-23;2707.023998839561;575
ITAPERUNA;2025-07-23;2950.0207584147706;751
ITAPERUNA;2025-07-23;6364.77566944625;3890
ITAPERUNA;2025-07-23;20016.779409126742;27725
ITAPERUNA;2025-07-23;21966.483616282603;32995
ITAPERUNA;2025-07-23;184.0807266534527;14797
ITAPERUNA;2025-07-23;266.7617049391808;281
ITAPERUNA;2025-07-23;2345.265539817692;27
ITAPERUNA;2025-07-23;58.80891148550386;17
ITAPERUNA;2025-07-23;451.4337523741761;11
ITAPERUNA;2025-07-23;438.0289188771693;78
ITAPERUNA;2025-07-23;2929.6477248011543;486
ITAPERUNA;2025-07-23;1821.0115062391544;4563
ITAPERUNA;2025-07-23;17.70777221562304;346
ITAPERUNA;2025-07-23;13.287034272030407;5034
ITAPERUNA;2025-07-23;488.05699227182026;226
ITAPERUNA;2025-07-23;30.803993144598248;28
ITAPERUNA;2025-07-23;142.16612873518864;400
ITAPERUNA;2025-07-23;2612.0585642042984;34
ITAPERUNA;2025-07-23;280.87918362404605;4696
ITAPERUNA;2025-07-23;2861.130114162625;5681
ITAPERUNA;2025-07-23;36.21613867868514;675
ITAPERUNA;2025-07-23;50.45462334833213;462
ITAPERUNA;2025-07-23;424.8603569049934;70
ITAPERUNA;2025-07-23;33.35968595168519;4893
ITAPERUNA;2025-07-23;255.7814424518352;184
ITAPERUNA;2025-07-23;11827.501497315869;475
ITAPERUNA;2025-07-23;17253.037750035324;38673
ITAPERUNA;2025-07-23;16011.043842311805;38941
ITAPERUNA;2025-07-23;208.6587246123252;2986
ITAPERUNA;2025-07-23;2252.5214831169856;1090
ITAPERUNA;2025-07-23;4034.0985492268337;3862
ITAPERUNA;2025-07-23;2105.781177956687;278
ITAPERUNA;2025-07-23;1818.4503177837107;2024
ITAPERUNA;2025-07-23;3234.18330724292;38709
ITAPERUNA;2025-07-23;4736.447709347047;4
ITAPERUNA;2025-07-23;128.1011083559298;19403
ITAPERUNA;2025-07-23;2974.836396957679;2372
ITAPERUNA;2025-07-23;816.3091038787569;173
ITAPERUNA;2025-07-23;4806.248823072415;10311
ITAPERUNA;2025-07-23;288.5043065634049;188
ITAPERUNA;2025-07-23;2117.876510177262;6634
ITAPERUNA;2025-07-23;6.498072911596406;1589
ITAPERUNA;2025-07-23;2997.376864942977;4540
ITAPERUNA;2025-07-23;476.5573561513514;120
ITAPERUNA;2025-07-23;1137.2471417354725;3515
ITAPERUNA;2025-07-23;2908.44136453118;4721
ITAPERUNA;2025-07-23;4103.779209926537;1455
ITAPERUNA;2025-07-23;5208.148780890929;6456
ITAPERUNA;2025-07-23;2738.9732856360088;2561
ITAPERUNA;2025-07-23;4683.641680374419;2139
ITAPERUNA;2025-07-23;15132.641975432549;38424
ITAPERUNA;2025-07-23;14925.518832142823;34647
ITAPERUNA;2025-07-23;101.36630616472608;787
ITAPERUNA;2025-07-23;133.10599262147025;1801
ITAPERUNA;2025-07-23;95.5165814262587;3168
ITAPERUNA;2025-07-23;69.4621012817561;2068
ITAPERUNA;2025-07-23;31.795169051044603;514
ITAPERUNA;2025-07-23;48.69486897303575;3430
ITAPERUNA;2025-07-23;134.59980248700745;431
ITAPERUNA;2025-07-23;50.90971864489461;4857
ITAPERUNA;2025-07-23;275.57008549007827;266
ITAPERUNA;2025-07-23;7.247650790624075;235
ITAPERUNA;2025-07-23;16.318128087352303;17
ITAPERUNA;2025-07-23;10.910060394574474;22
ITAPERUNA;2025-07-23;92.85899677294714;3
ITAPERUNA;2025-07-23;2078.0609810498627;311
ITAPERUNA;2025-07-23;1972.583417158056;387
ITAPERUNA;2025-07-23;299.18187495615257;157
ITAPERUNA;2025-07-23;426.94892065125526;49
ITAPERUNA;2025-07-23;1964.1213349421653;144
ITAPERUNA;2025-07-23;435.25753135363976;137
ITAPERUNA;2025-07-23;3445.7187608585937;209
ITAPERUNA;2025-07-23;574.1904356375296;116
ITAPERUNA;2025-07-23;3141.53277466033;99
ITAPERUNA;2025-07-23;15051.78203724761;29936
ITAPERUNA;2025-07-23;14653.466972217082;41495
ITAPERUNA;2025-07-23;6007.390306567249;12605
ITAPERUNA;2025-07-23;2587.572460737893;11067
ITAPERUNA;2025-07-23;2914.07790519788;4466
ITAPERUNA;2025-07-23;1707.755673738202;7128
ITAPERUNA;2025-07-23;336.6467504122618;2582
ITAPERUNA;2025-07-23;1222.5572803565278;429
ITAPERUNA;2025-07-23;148.18471157432313;2824
ITAPERUNA;2025-07-23;318.08360785061285;2897
ITAPERUNA;2025-07-23;786.3502735129473;913
ITAPERUNA;2025-07-23;590.7067031962204;829
ITAPERUNA;2025-07-23;406.9297587472475;549
ITAPERUNA;2025-07-23;472.2237831381232;578
ITAPERUNA;2025-07-23;1670.983297561754;803
ITAPERUNA;2025-07-23;669.6744930210243;1329
ITAPERUNA;2025-07-23;2132.9473438984146;2093
ITAPERUNA;2025-07-23;3555.030031334481;2775
ITAPERUNA;2025-07-23;258.0898138879403;4625
ITAPERUNA;2025-07-23;3278.331256233492;403
ITAPERUNA;2025-07-23;1696.4262221921904;5438
ITAPERUNA;2025-07-23;1055.4274308995375;3328
ITAPERUNA;2025-07-23;3566.6827329494304;848
ITAPERUNA;2025-07-23;6198.768735028261;4325
ITAPERUNA;2025-07-23;22221.36593121559;49156
ITAPERUNA;2025-07-23;14444.337826869923;29030
ITAPERUNA;2025-07-23;63.34036457691364;966
ITAPERUNA;2025-07-23;578.8446262825827;12
ITAPERUNA;2025-07-23;64.21509937461043;183
ITAPERUNA;2025-07-23;142.58993302373312;0
ITAPERUNA;2025-07-23;162.29006195119464;13
ITAPERUNA;2025-07-23;69.85764510738365;47
ITAPERUNA;2025-07-23;441.03448779488656;86
ITAPERUNA;2025-07-23;33.10184003590992;425
ITAPERUNA;2025-07-23;13.97940056414773;144
ITAPERUNA;2025-07-23;89.73225682060735;118
ITAPERUNA;2025-07-23;159.4091248255551;1518
ITAPERUNA;2025-07-23;789.9811187683698;546
ITAPERUNA;2025-07-23;118.18690150605528;314
ITAPERUNA;2025-07-23;63.343621678546654;238
ITAPERUNA;2025-07-23;206.7638852165264;89
ITAPERUNA;2025-07-23;13.964623379839418;470
ITAPERUNA;2025-07-23;0.6821287871667076;32
ITAPERUNA;2025-07-23;38.57086279848459;8
ITAPERUNA;2025-07-23;85.54159643640362;141
ITAPERUNA;2025-07-23;138.28136783172727;159
ITAPERUNA;2025-07-23;16.977525111182313;2683
ITAPERUNA;2025-07-23;874.9742411257214;127
ITAPERUNA;2025-07-23;14296.283008050324;29440
ITAPERUNA;2025-07-23;14403.413580005355;29276
ITAPERUNA;2025-07-23;114.12829612137838;335
ITAPERUNA;2025-07-23;119.46102620458528;233
ITAPERUNA;2025-07-23;323.69082549938173;193
ITAPERUNA;2025-07-23;11.734587090931203;54
ITAPERUNA;2025-07-23;126.7019629218703;647
ITAPERUNA;2025-07-23;243.6505547652861;477
ITAPERUNA;2025-07-23;133.67414422918867;39
ITAPERUNA;2025-07-23;38.816940227992525;75
ITAPERUNA;2025-07-23;38.21180796274309;59
ITAPERUNA;2025-07-23;54.28289546630443;30
ITAPERUNA;2025-07-23;37.08589977922339;46
ITAPERUNA;2025-07-23;40.771806890707;0
ITAPERUNA;2025-07-23;45.01055244711729;34
ITAPERUNA;2025-07-23;37.187310610667936;157
ITAPERUNA;2025-07-23;0.5754125523993906;44
ITAPERUNA;2025-07-23;46.41259711577623;134
ITAPERUNA;2025-07-23;31.95189421997568;173
ITAPERUNA;2025-07-23;47.64171872220868;200
ITAPERUNA;2025-07-23;502.1799008701125;372
ITAPERUNA;2025-07-23;260.8360183559592;11
ITAPERUNA;2025-07-23;54.41129590037767;261
ITAPERUNA;2025-07-23;97.67630356676348;733
ITAPERUNA;2025-07-23;14294.024731848363;29452
ITAPERUNA;2025-07-23;14188.297491832162;29578
ITAPERUNA;2025-07-23;155.49233940810902;119
ITAPERUNA;2025-07-23;214.39143396065128;189
ITAPERUNA;2025-07-23;136.57648279600394;296
ITAPERUNA;2025-07-23;43.42137768133057;205
ITAPERUNA;2025-07-23;389.5140808204694;59
ITAPERUNA;2025-07-23;20.943530179337085;369
ITAPERUNA;2025-07-23;122.9331906470904;284
ITAPERUNA;2025-07-23;75.94599580493288;23
ITAPERUNA;2025-07-23;120.29370548208428;301
ITAPERUNA;2025-07-23;202.94808300649896;284
ITAPERUNA;2025-07-23;434.6570692593478;604
ITAPERUNA;2025-07-23;76.43217352533027;25
ITAPERUNA;2025-07-23;152.46690144025155;106
ITAPERUNA;2025-07-23;26.229635003592907;5
ITAPERUNA;2025-07-23;106.99207369033124;6
ITAPERUNA;2025-07-23;5.229677911881997;119
ITAPERUNA;2025-07-23;7.745213665625654;115
ITAPERUNA;2025-07-23;113.1312565957498;270
ITAPERUNA;2025-07-23;272.6195860380578;76
ITAPERUNA;2025-07-23;744.8960641809914;354
ITAPERUNA;2025-07-23;369.3652569061821;546
ITAPERUNA;2025-07-23;104.42302719885868;1496
ITAPERUNA;2025-07-23;14321.430492140871;29609
ITAPERUNA;2025-07-23;13909.276549092026;28630
ITAPERUNA;2025-07-23;81.84893971747445;101
ITAPERUNA;2025-07-23;88.27022511895146;117
ITAPERUNA;2025-07-23;44.392105540755225;44
ITAPERUNA;2025-07-23;22.91663561678512;46
ITAPERUNA;2025-07-23;42.315019536833184;32
ITAPERUNA;2025-07-23;34.6370323697092;127
ITAPERUNA;2025-07-23;20.50435818885257;107
ITAPERUNA;2025-07-23;127.40566771996636;173
ITAPERUNA;2025-07-23;112.37430742489634;231
ITAPERUNA;2025-07-23;38.06080754695938;148
ITAPERUNA;2025-07-23;185.5226599723836;16
ITAPERUNA;2025-07-23;108.30916941846644;210
ITAPERUNA;2025-07-23;36.149693201307954;379
ITAPERUNA;2025-07-23;18.34505228489303;1
ITAPERUNA;2025-07-23;179.56981135147237;275
ITAPERUNA;2025-07-23;94.39075280109914;68
ITAPERUNA;2025-07-23;127.6958849947494;25
ITAPERUNA;2025-07-23;79.5218669624508;148
ITAPERUNA;2025-07-23;1.727202816392067;223
ITAPERUNA;2025-07-23;98.99148872677576;235
ITAPERUNA;2025-07-23;25.179276505460248;255
ITAPERUNA;2025-07-23;42.718397225854766;42
ITAPERUNA;2025-07-23;14487.42946485082;28854
ITAPERUNA;2025-07-23;13541.649308656572;28532
ITAPERUNA;2025-07-23;15.434733030992351;15
ITAPERUNA;2025-07-23;0.0;0
ITAPERUNA;2025-07-23;322.1841019753199;397
ITAPERUNA;2025-07-23;111.46659567261965;122
ITAPERUNA;2025-07-23;86.47630568786415;84
ITAPERUNA;2025-07-23;78.64843297758023;88
ITAPERUNA;2025-07-23;34.90778316205719;35
ITAPERUNA;2025-07-23;288.6343520050244;306
ITAPERUNA;2025-07-23;220.18313204247968;161
ITAPERUNA;2025-07-23;29.46821325923101;185
ITAPERUNA;2025-07-23;48.85977203149802;793
ITAPERUNA;2025-07-23;98.33378756656604;29
ITAPERUNA;2025-07-23;169.01919191791518;91
ITAPERUNA;2025-07-23;68.26173998458634;115
ITAPERUNA;2025-07-23;188.7006228251801;209
ITAPERUNA;2025-07-23;105.40446148238456;116
ITAPERUNA;2025-07-23;131.15862359980218;194
ITAPERUNA;2025-07-23;323.2881285518562;148
ITAPERUNA;2025-07-23;82.353403455931;397
ITAPERUNA;2025-07-23;434.0900000127842;154
ITAPERUNA;2025-07-23;129.85332929700297;141
ITAPERUNA;2025-07-23;359.6634118320588;1554
ITAPERUNA;2025-07-23;13611.913398867167;29373
ITAPERUNA;2025-07-23;13509.597393106653;29441
ITAPERUNA;2025-07-23;149.03811539645423;376
ITAPERUNA;2025-07-23;294.36347711352505;140
ITAPERUNA;2025-07-23;99.4573275640919;188
ITAPERUNA;2025-07-23;54.44848675361382;274
ITAPERUNA;2025-07-23;150.0082004402073;211
ITAPERUNA;2025-07-23;118.6893058696304;240
ITAPERUNA;2025-07-23;50.55784355253804;2781
ITAPERUNA;2025-07-23;305.1223242402611;37
ITAPERUNA;2025-07-23;105.52794161833611;1480
ITAPERUNA;2025-07-23;257.6080903803437;197
ITAPERUNA;2025-07-23;218.381618710022;613
ITAPERUNA;2025-07-23;375.0192261491112;61
ITAPERUNA;2025-07-23;224.38380116874296;184
ITAPERUNA;2025-07-23;697.3641985810485;226
ITAPERUNA;2025-07-23;39.1828064974306;204
ITAPERUNA;2025-07-23;2028.399912913599;149
ITAPERUNA;2025-07-23;180.6196085604168;99
ITAPERUNA;2025-07-23;197.61100684896908;226
ITAPERUNA;2025-07-23;178.94729885881216;311
ITAPERUNA;2025-07-23;96.89113394398863;168
ITAPERUNA;2025-07-23;177.122502350777;353
ITAPERUNA;2025-07-23;93.96126858259537;312
ITAPERUNA;2025-07-23;14093.55948364338;30784
ITAPERUNA;2025-07-23;13365.194027377647;28707
ITAPERUNA;2025-07-23;49.17091142760654;43
ITAPERUNA;2025-07-23;492.475670696701;999
ITAPERUNA;2025-07-23;43.24649607428418;55
ITAPERUNA;2025-07-23;427.6233260167913;623
ITAPERUNA;2025-07-23;85.17503765222307;1481
ITAPERUNA;2025-07-23;139.66444349052182;121
ITAPERUNA;2025-07-23;113.03623842775627;28
ITAPERUNA;2025-07-23;108.3437557390479;25
ITAPERUNA;2025-07-23;72.00537021555138;190
ITAPERUNA;2025-07-23;63.86229101431486;13
ITAPERUNA;2025-07-23;25.784514799528;148
ITAPERUNA;2025-07-23;99.78664647833624;34
ITAPERUNA;2025-07-23;14.893739786704408;266
ITAPERUNA;2025-07-23;210.03832155756567;15
ITAPERUNA;2025-07-23;34.4678646339656;163
ITAPERUNA;2025-07-23;108.28628036075708;23
ITAPERUNA;2025-07-23;12.563880434289922;89
ITAPERUNA;2025-07-23;145.89047958379533;72
ITAPERUNA;2025-07-23;25.315066916038845;167
ITAPERUNA;2025-07-23;24.07042731505627;340
ITAPERUNA;2025-07-23;68.81934973968724;140
ITAPERUNA;2025-07-23;1242.498323262066;106
ITAPERUNA;2025-07-23;13335.618001901386;29407
ITAPERUNA;2025-07-23;13309.721243838843;28003
ITAPERUNA;2025-07-23;207.25619670810656;178
ITAPERUNA;2025-07-23;44.050973247874914;99
ITAPERUNA;2025-07-23;121.8195630714168;546
ITAPERUNA;2025-07-23;64.71638665078915;46
ITAPERUNA;2025-07-23;135.29846950217802;591
ITAPERUNA;2025-07-23;101.34761149224062;265
ITAPERUNA;2025-07-23;176.56092491699565;243
ITAPERUNA;2025-07-23;91.72645356664256;365
ITAPERUNA;2025-07-23;129.77743015301203;370
ITAPERUNA;2025-07-23;131.86733469428378;131
ITAPERUNA;2025-07-23;263.77657224767006;98
ITAPERUNA;2025-07-23;136.7965696963241;4
ITAPERUNA;2025-07-23;14.759055893807911;106
ITAPERUNA;2025-07-23;77.64049858632659;251
ITAPERUNA;2025-07-23;46.15024279557811;370
ITAPERUNA;2025-07-23;82.46788841450157;908
ITAPERUNA;2025-07-23;108.8518865452282;301
ITAPERUNA;2025-07-23;82.66712376975464;13
ITAPERUNA;2025-07-23;5.777068949588889;241
ITAPERUNA;2025-07-23;56.14533221228435;293
ITAPERUNA;2025-07-23;252.1629919536834;119
ITAPERUNA;2025-07-23;183.93946251786488;181
ITAPERUNA;2025-07-23;13366.577378919705;28069
ITAPERUNA;2025-07-23;13249.847437004704;28112
ITAPERUNA;2025-07-23;5.534318063358866;97
ITAPERUNA;2025-07-23;10.12087516423814;88
ITAPERUNA;2025-07-23;46.40388441977267;165
ITAPERUNA;2025-07-23;70.39937282582285;219
ITAPERUNA;2025-07-23;2.3277340736104466;10
ITAPERUNA;2025-07-23;8.999501086924012;63
ITAPERUNA;2025-07-23;59.105567397424174;555
ITAPERUNA;2025-07-23;73.35357206623206;226
ITAPERUNA;2025-07-23;15.69821288630584;9
ITAPERUNA;2025-07-23;59.245684476147865;238
ITAPERUNA;2025-07-23;23.106151973523048;38
ITAPERUNA;2025-07-23;17.645733755717444;11
ITAPERUNA;2025-07-23;77.03706111968866;7
ITAPERUNA;2025-07-23;13.091552241486074;114
ITAPERUNA;2025-07-23;82.23295015633015;8
ITAPERUNA;2025-07-23;98.84710621222742;2
ITAPERUNA;2025-07-23;10.17935884332904;149
ITAPERUNA;2025-07-23;74.3824809210611;90
ITAPERUNA;2025-07-23;39.17921588356386;145
ITAPERUNA;2025-07-23;49.10741296758687;280
ITAPERUNA;2025-07-23;59.94715116872247;0
ITAPERUNA;2025-07-23;50.551062796634255;0
ITAPERUNA;2025-07-23;13385.494942699434;28127
ITAPERUNA;2025-07-23;13074.084632052589;27577
ITAPERUNA;2025-07-23;32.547582836919894;403
ITAPERUNA;2025-07-23;25.634896077802804;58
ITAPERUNA;2025-07-23;201.50185120490409;150
ITAPERUNA;2025-07-23;65.53087380740878;76
ITAPERUNA;2025-07-23;43.86770839195946;14
ITAPERUNA;2025-07-23;14.526885196954984;556
ITAPERUNA;2025-07-23;50.56238968196075;2
ITAPERUNA;2025-07-23;60.533922104361295;62
ITAPERUNA;2025-07-23;117.59017487090615;16
ITAPERUNA;2025-07-23;15.236247674854646;56
ITAPERUNA;2025-07-23;7.488768211349344;24
ITAPERUNA;2025-07-23;4.222523390592922;164
ITAPERUNA;2025-07-23;58.49713418779403;10
ITAPERUNA;2025-07-23;73.92739181156003;7
ITAPERUNA;2025-07-23;16.372676374840044;4
ITAPERUNA;2025-07-23;25.69376320199109;72
ITAPERUNA;2025-07-23;24.10768940261314;295
ITAPERUNA;2025-07-23;47.60918989014223;125
ITAPERUNA;2025-07-23;2.0397312903285765;53
ITAPERUNA;2025-07-23;405.3890421371433;404
ITAPERUNA;2025-07-23;51.930525901998365;32
ITAPERUNA;2025-07-23;118.09627530525094;25
ITAPERUNA;2025-07-23;13080.217827333394;27748
ITAPERUNA;2025-07-23;13067.843728454396;29222
ITAPERUNA;2025-07-23;379.0689499025043;96
ITAPERUNA;2025-07-23;331.210601767176;26
