ID_Servico;Polo;Latitude;Longitude;Valor_Divida;Tipo_Servico;Municipio;Tipo_Equipe_Requerida;Mix_Solic;Equipe;Serviço;Mix_solic;Tempo_Execucao_Min
34303195.0;NITERÓI;-22.9044;-42.9228;4052.89;RECORTE;MARICA;LEVE;POSTE;LEVE;RECORTE;POSTE;28.0
34302972.0;NITERÓI;-22.9006;-43.1247;935.25;RECORTE;NITEROI;LEVE;MEDIDOR;LEVE;RECORTE;MEDIDOR;12.0
34303905.0;NITERÓI;-22.9697;-43.03;1255.33;RECORTE;NITEROI;LEVE;MEDIDOR;LEVE;RECORTE;MEDIDOR;12.0
34253105.0;NITERÓI;-22.8819;-42.8058;1466.55;RECORTE;MARICA;LEVE;MEDIDOR;LEVE;RECORTE;MEDIDOR;12.0
33957388.0;NITERÓI;-22.8753;-42.8722;3496.46;RECORTE;MARICA;LEVE;MEDIDOR;LEVE;RECORTE;MEDIDOR;12.0
34315266.0;NITERÓI;-22.8633;-42.7778;1605.57;CORTE;MARICA;LEVE;MEDIDOR;LEVE;CORTE;MEDIDOR;12.0
34147632.0;NITERÓI;-22.9236;-42.8186;4434.19;RECORTE;MARICA;LEVE;POSTE;LEVE;RECORTE;POSTE;28.0
33499092.0;NITERÓI;-22.9186;-42.8514;752.84;CORTE;MARICA;LEVE;POSTE;LEVE;CORTE;POSTE;28.0
34289212.0;NITERÓI;-22.8831;-42.7961;2515.73;CORTE;MARICA;LEVE;MEDIDOR;LEVE;CORTE;MEDIDOR;12.0
34269169.0;NITERÓI;-22.9581;-42.9703;3150.59;RECORTE;MARICA;LEVE;POSTE;LEVE;RECORTE;POSTE;28.0
34206026.0;NITERÓI;-22.9167;-42.8217;826.06;CORTE;MARICA;LEVE;MEDIDOR;LEVE;CORTE;MEDIDOR;12.0
34255063.0;NITERÓI;-22.9628;-42.9844;3056.74;RECORTE;MARICA;LEVE;POSTE;LEVE;RECORTE;POSTE;28.0
34254542.0;NITERÓI;-22.9039;-42.9233;1464.07;RECORTE;MARICA;LEVE;POSTE;LEVE;RECORTE;POSTE;28.0
34052467.0;NITERÓI;-22.93;-43.1194;682.77;RECORTE;NITEROI;LEVE;MEDIDOR;LEVE;RECORTE;MEDIDOR;12.0
34310142.0;NITERÓI;-22.9444;-42.9597;1021.24;CORTE;MARICA;LEVE;MEDIDOR;LEVE;CORTE;MEDIDOR;12.0
34289338.0;NITERÓI;-22.8747;-43.0803;464.41;RECORTE;NITEROI;LEVE;MEDIDOR;LEVE;RECORTE;MEDIDOR;12.0
34289206.0;NITERÓI;-22.9133;-42.8081;670.26;CORTE;MARICA;LEVE;MEDIDOR;LEVE;CORTE;MEDIDOR;12.0
34213188.0;NITERÓI;-22.9233;-42.8186;363.86;CORTE;MARICA;LEVE;MEDIDOR;LEVE;CORTE;MEDIDOR;12.0
34050512.0;NITERÓI;-22.9275;-43.0956;14185.2;RECORTE;NITEROI;LEVE;POSTE;LEVE;RECORTE;POSTE;28.0
34304194.0;NITERÓI;-22.9333;-43.1139;460.04;RECORTE;NITEROI;LEVE;MEDIDOR;LEVE;RECORTE;MEDIDOR;12.0
34303985.0;NITERÓI;-22.8683;-43.115;1250.74;RECORTE;NITEROI;LEVE;MEDIDOR;LEVE;RECORTE;MEDIDOR;12.0
34303129.0;NITERÓI;-22.8656;-43.1019;1532.34;RECORTE;NITEROI;LEVE;MEDIDOR;LEVE;RECORTE;MEDIDOR;12.0
34156317.0;NITERÓI;-22.8869;-42.8156;592.72;RECORTE;MARICA;LEVE;MEDIDOR;LEVE;RECORTE;MEDIDOR;12.0
34297662.0;NITERÓI;-22.9236;-42.8186;544.38;RECORTE;MARICA;LEVE;MEDIDOR;LEVE;RECORTE;MEDIDOR;12.0
34215558.0;NITERÓI;-22.9258;-42.8189;447.55;CORTE;MARICA;LEVE;MEDIDOR;LEVE;CORTE;MEDIDOR;12.0
34255286.0;NITERÓI;-22.9033;-42.9236;1133.99;RECORTE;MARICA;LEVE;POSTE;LEVE;RECORTE;POSTE;28.0
34288954.0;NITERÓI;-22.9489;-42.9864;261.18;RECORTE;MARICA;LEVE;MEDIDOR;LEVE;RECORTE;MEDIDOR;12.0
26740490.0;NITERÓI;-22.9531;-42.9731;365.1;CORTE;MARICA;LEVE;MEDIDOR;LEVE;CORTE;MEDIDOR;12.0
33982683.0;NITERÓI;-22.8817;-43.1094;508.14;CORTE;NITEROI;LEVE;MEDIDOR;LEVE;CORTE;MEDIDOR;12.0
33957479.0;NITERÓI;-22.9442;-43.0314;4836.86;RECORTE;NITEROI;LEVE;POSTE;LEVE;RECORTE;POSTE;28.0
34069347.0;NITERÓI;-22.8842;-43.1122;1826.5;RECORTE;NITEROI;LEVE;MEDIDOR;LEVE;RECORTE;MEDIDOR;12.0
34302657.0;NITERÓI;-22.8953;-43.1108;284.85;RECORTE;NITEROI;LEVE;MEDIDOR;LEVE;RECORTE;MEDIDOR;12.0
34143908.0;NITERÓI;-22.915;-42.8092;94.87;CORTE;MARICA;LEVE;MEDIDOR;LEVE;CORTE;MEDIDOR;12.0
26737642.0;NITERÓI;-22.9542;-42.9567;842.71;RECORTE;MARICA;LEVE;MEDIDOR;LEVE;RECORTE;MEDIDOR;12.0
34252787.0;NITERÓI;-22.9267;-42.7944;166.07;RECORTE;MARICA;LEVE;MEDIDOR;LEVE;RECORTE;MEDIDOR;12.0
33786342.0;NITERÓI;-22.8807073;-43.1013526;407.04;CORTE;NITEROI;LEVE;MEDIDOR;LEVE;CORTE;MEDIDOR;12.0
34251130.0;NITERÓI;-22.92;-42.8219;356.08;CORTE;MARICA;LEVE;MEDIDOR;LEVE;CORTE;MEDIDOR;12.0
34254373.0;NITERÓI;-22.9033;-42.9231;1647.96;RECORTE;MARICA;LEVE;POSTE;LEVE;RECORTE;POSTE;28.0
34252867.0;NITERÓI;-22.9456;-42.9539;184.0;RECORTE;MARICA;LEVE;MEDIDOR;LEVE;RECORTE;MEDIDOR;12.0
34053970.0;NITERÓI;-22.93;-43.1194;46.51;RECORTE;NITEROI;LEVE;POSTE;LEVE;RECORTE;POSTE;28.0
34254828.0;NITERÓI;-22.9031;-42.9228;550.45;RECORTE;MARICA;LEVE;POSTE;LEVE;RECORTE;POSTE;28.0
34146367.0;NITERÓI;-22.8661;-42.7633;300.86;CORTE;MARICA;LEVE;MEDIDOR;LEVE;CORTE;MEDIDOR;12.0
34254330.0;NITERÓI;-22.9244;-42.7978;867.95;RECORTE;MARICA;LEVE;POSTE;LEVE;RECORTE;POSTE;28.0
34308227.0;NITERÓI;-22.9269;-42.7967;726.94;CORTE;MARICA;LEVE;MEDIDOR;LEVE;CORTE;MEDIDOR;12.0
34177951.0;NITERÓI;-22.9017;-43.1225;1496.01;CORTE;NITEROI;LEVE;MEDIDOR;LEVE;CORTE;MEDIDOR;12.0
34292469.0;NITERÓI;-22.9483;-42.0972;957.17;RECORTE;MARICA;LEVE;POSTE;LEVE;RECORTE;POSTE;28.0
34203023.0;NITERÓI;-22.9333;-42.8697;831.91;CORTE;MARICA;LEVE;MEDIDOR;LEVE;CORTE;MEDIDOR;12.0
34319356.0;NITERÓI;-22.9536;-42.9886;633.28;CORTE;MARICA;LEVE;MEDIDOR;LEVE;CORTE;MEDIDOR;12.0
34296328.0;NITERÓI;-22.9581;-42.9281;224.15;RECORTE;MARICA;LEVE;MEDIDOR;LEVE;RECORTE;MEDIDOR;12.0
34254175.0;NITERÓI;-22.9144;-42.8278;513.4;RECORTE;MARICA;LEVE;MEDIDOR;LEVE;RECORTE;MEDIDOR;12.0
34079202.0;NITERÓI;-22.88463787;-42.82059557;215.69;CORTE;MARICA;LEVE;MEDIDOR;LEVE;CORTE;MEDIDOR;12.0
21236369.0;NITERÓI;-22.9008;-42.8108;118.26;CORTE;MARICA;LEVE;MEDIDOR;LEVE;CORTE;MEDIDOR;12.0
34252872.0;NITERÓI;-22.9456;-42.9539;283.34;RECORTE;MARICA;LEVE;MEDIDOR;LEVE;RECORTE;MEDIDOR;12.0
33958879.0;NITERÓI;-22.8969;-43.1233;12613.29;RECORTE;NITEROI;LEVE;POSTE;LEVE;RECORTE;POSTE;28.0
34302476.0;NITERÓI;-22.95;-43.0272;1057.89;RECORTE;NITEROI;LEVE;MEDIDOR;LEVE;RECORTE;MEDIDOR;12.0
34052544.0;NITERÓI;-22.9339;-43.1136;418.15;RECORTE;NITEROI;LEVE;MEDIDOR;LEVE;RECORTE;MEDIDOR;12.0
33956795.0;NITERÓI;-22.9017;-43.13;3061.59;RECORTE;NITEROI;LEVE;POSTE;LEVE;RECORTE;POSTE;28.0
33902357.0;NITERÓI;-22.8981;-43.1214;96.85;CORTE;NITEROI;LEVE;MEDIDOR;LEVE;CORTE;MEDIDOR;12.0
34303329.0;NITERÓI;-22.9506;-43.0914;5672.07;RECORTE;NITEROI;LEVE;POSTE;LEVE;RECORTE;POSTE;28.0
34303152.0;NITERÓI;-22.8647;-43.1028;1161.54;RECORTE;NITEROI;LEVE;MEDIDOR;LEVE;RECORTE;MEDIDOR;12.0
34147440.0;NITERÓI;-22.9236;-42.8186;1021.89;RECORTE;MARICA;LEVE;POSTE;LEVE;RECORTE;POSTE;28.0
28593547.0;NITERÓI;-22.92323483;-42.79307479;2741.15;RECORTE;MARICA;LEVE;MEDIDOR;LEVE;RECORTE;MEDIDOR;12.0
34252869.0;NITERÓI;-22.9319;-42.7978;526.35;RECORTE;MARICA;LEVE;MEDIDOR;LEVE;RECORTE;MEDIDOR;12.0
33694957.0;NITERÓI;-22.8753;-43.0681;803.98;CORTE;NITEROI;LEVE;RAMAL;LEVE;CORTE;RAMAL;40.0
33956964.0;NITERÓI;-22.885;-43.1092;1890.5;RECORTE;NITEROI;LEVE;POSTE;LEVE;RECORTE;POSTE;28.0
34147626.0;NITERÓI;-22.9169;-42.8222;4965.13;RECORTE;MARICA;LEVE;POSTE;LEVE;RECORTE;POSTE;28.0
30436013.0;NITERÓI;-22.9569;-43.0281;3915.82;CORTE;NITEROI;LEVE;MEDIDOR;LEVE;CORTE;MEDIDOR;12.0
34234470.0;NITERÓI;-22.9533;-42.9906;470.27;CORTE;MARICA;LEVE;MEDIDOR;LEVE;CORTE;MEDIDOR;12.0
34254346.0;NITERÓI;-22.9031;-42.9228;1677.47;RECORTE;MARICA;LEVE;POSTE;LEVE;RECORTE;POSTE;28.0
34254862.0;NITERÓI;-22.9031;-42.9228;788.63;RECORTE;MARICA;LEVE;POSTE;LEVE;RECORTE;POSTE;28.0
34308642.0;NITERÓI;-22.9544;-43.0308;382.54;CORTE;NITEROI;LEVE;MEDIDOR;LEVE;CORTE;MEDIDOR;12.0
34290620.0;NITERÓI;-22.9356;-42.8842;475.02;CORTE;MARICA;LEVE;MEDIDOR;LEVE;CORTE;MEDIDOR;12.0
34253267.0;NITERÓI;-22.9033;-42.8039;1365.74;RECORTE;MARICA;LEVE;MEDIDOR;LEVE;RECORTE;MEDIDOR;12.0
34253099.0;NITERÓI;-22.9075;-42.7931;1524.49;RECORTE;MARICA;LEVE;MEDIDOR;LEVE;RECORTE;MEDIDOR;12.0
34215094.0;NITERÓI;-22.9142;-42.8153;972.64;CORTE;MARICA;LEVE;MEDIDOR;LEVE;CORTE;MEDIDOR;12.0
34303563.0;NITERÓI;-22.965;-43.0325;552.1;RECORTE;NITEROI;LEVE;MEDIDOR;LEVE;RECORTE;MEDIDOR;12.0
34289824.0;NITERÓI;-22.9008;-42.8;367.33;CORTE;MARICA;LEVE;MEDIDOR;LEVE;CORTE;MEDIDOR;12.0
34296296.0;NITERÓI;-22.9661;-42.9289;173.51;RECORTE;MARICA;LEVE;MEDIDOR;LEVE;RECORTE;MEDIDOR;12.0
30435412.0;NITERÓI;-22.9556;-43.0244;6583.42;CORTE;NITEROI;LEVE;MEDIDOR;LEVE;CORTE;MEDIDOR;12.0
34156597.0;NITERÓI;-22.9233;-42.8186;799.18;CORTE;MARICA;LEVE;POSTE;LEVE;CORTE;POSTE;28.0
34215552.0;NITERÓI;-22.9214;-42.8194;496.77;CORTE;MARICA;LEVE;MEDIDOR;LEVE;CORTE;MEDIDOR;12.0
34157533.0;NITERÓI;-22.8767;-43.1081;477.5;CORTE;NITEROI;LEVE;MEDIDOR;LEVE;CORTE;MEDIDOR;12.0
34154725.0;NITERÓI;-22.9631;-43.0325;2447.82;RECORTE;NITEROI;LEVE;POSTE;LEVE;RECORTE;POSTE;28.0
34250969.0;NITERÓI;-22.9156;-42.8578;562.72;CORTE;MARICA;LEVE;MEDIDOR;LEVE;CORTE;MEDIDOR;12.0
34252827.0;NITERÓI;-22.8764;-42.8053;597.85;RECORTE;MARICA;LEVE;MEDIDOR;LEVE;RECORTE;MEDIDOR;12.0
33956815.0;NITERÓI;-22.8722;-43.1072;3303.12;RECORTE;NITEROI;LEVE;MEDIDOR;LEVE;RECORTE;MEDIDOR;12.0
34254203.0;NITERÓI;-22.9425;-42.9772;689.73;RECORTE;MARICA;LEVE;MEDIDOR;LEVE;RECORTE;MEDIDOR;12.0
34253061.0;NITERÓI;-22.9233;-42.8186;3173.28;RECORTE;MARICA;LEVE;MEDIDOR;LEVE;RECORTE;MEDIDOR;12.0
34314429.0;NITERÓI;-22.8972;-42.7719;1944.07;CORTE;MARICA;LEVE;MEDIDOR;LEVE;CORTE;MEDIDOR;12.0
34303297.0;NITERÓI;-22.8753;-43.0889;256.31;RECORTE;NITEROI;LEVE;POSTE;LEVE;RECORTE;POSTE;28.0
34143942.0;NITERÓI;-22.9233;-42.8247;96.45;CORTE;MARICA;LEVE;MEDIDOR;LEVE;CORTE;MEDIDOR;12.0
34204969.0;NITERÓI;-22.8828;-42.8047;352.35;CORTE;MARICA;LEVE;MEDIDOR;LEVE;CORTE;MEDIDOR;12.0
34303214.0;NITERÓI;-22.8958;-43.1175;6889.29;RECORTE;NITEROI;LEVE;POSTE;LEVE;RECORTE;POSTE;28.0
34254550.0;NITERÓI;-22.9033;-42.9225;3009.14;RECORTE;MARICA;LEVE;POSTE;LEVE;RECORTE;POSTE;28.0
34314636.0;NITERÓI;-22.9103;-42.8089;672.85;CORTE;MARICA;LEVE;MEDIDOR;LEVE;CORTE;MEDIDOR;12.0
34318878.0;NITERÓI;-22.9397;-42.8881;638.59;CORTE;MARICA;LEVE;MEDIDOR;LEVE;CORTE;MEDIDOR;12.0
34302668.0;NITERÓI;-22.9044;-42.9228;1996.1;RECORTE;MARICA;LEVE;MEDIDOR;LEVE;RECORTE;MEDIDOR;12.0
34255091.0;NITERÓI;-22.9033;-42.9231;1087.39;RECORTE;MARICA;LEVE;POSTE;LEVE;RECORTE;POSTE;28.0
34310431.0;NITERÓI;-22.8872;-42.7983;543.96;CORTE;MARICA;LEVE;MEDIDOR;LEVE;CORTE;MEDIDOR;12.0
34216284.0;NITERÓI;-22.9233;-42.8186;556.9;CORTE;MARICA;LEVE;MEDIDOR;LEVE;CORTE;MEDIDOR;12.0
34252875.0;NITERÓI;-22.9033;-42.9225;384.35;RECORTE;MARICA;LEVE;MEDIDOR;LEVE;RECORTE;MEDIDOR;12.0
34136977.0;NITERÓI;-22.9467;-42.9889;736.4;CORTE;MARICA;LEVE;MEDIDOR;LEVE;CORTE;MEDIDOR;12.0
34255094.0;NITERÓI;-22.9033;-42.9228;3229.18;RECORTE;MARICA;LEVE;POSTE;LEVE;RECORTE;POSTE;28.0
34302621.0;NITERÓI;-22.9603;-43.0292;523.99;RECORTE;NITEROI;LEVE;MEDIDOR;LEVE;RECORTE;MEDIDOR;12.0
34308206.0;NITERÓI;-22.9261;-42.8092;794.79;CORTE;MARICA;LEVE;MEDIDOR;LEVE;CORTE;MEDIDOR;12.0
34298606.0;NITERÓI;-22.9039;-42.9236;3426.1;RECORTE;MARICA;LEVE;MEDIDOR;LEVE;RECORTE;MEDIDOR;12.0
34314486.0;NITERÓI;-22.9081;-42.7956;910.6;CORTE;MARICA;LEVE;MEDIDOR;LEVE;CORTE;MEDIDOR;12.0
34253093.0;NITERÓI;-22.9344;-42.6578;1491.21;RECORTE;MARICA;LEVE;MEDIDOR;LEVE;RECORTE;MEDIDOR;12.0
34292176.0;NITERÓI;-22.9;-43.1303;568.39;RECORTE;NITEROI;LEVE;MEDIDOR;LEVE;RECORTE;MEDIDOR;12.0
34253965.0;NITERÓI;-22.9033;-42.9228;1133.98;RECORTE;MARICA;LEVE;MEDIDOR;LEVE;RECORTE;MEDIDOR;12.0
34252792.0;NITERÓI;-22.9344;-42.6583;1250.25;RECORTE;MARICA;LEVE;MEDIDOR;LEVE;RECORTE;MEDIDOR;12.0
34250542.0;NITERÓI;-22.9139;-42.8678;616.0;CORTE;MARICA;LEVE;POSTE;LEVE;CORTE;POSTE;28.0
34155870.0;NITERÓI;-22.8986;-43.11;1909.31;CORTE;NITEROI;LEVE;POSTE;LEVE;CORTE;POSTE;28.0
34208044.0;NITERÓI;-22.9189;-42.8497;388.16;CORTE;MARICA;LEVE;MEDIDOR;LEVE;CORTE;MEDIDOR;12.0
34168247.0;NITERÓI;-22.9067;-42.7958;825.63;RECORTE;MARICA;LEVE;MEDIDOR;LEVE;RECORTE;MEDIDOR;12.0
34253762.0;NITERÓI;-22.9194;-42.8517;1936.81;RECORTE;MARICA;LEVE;MEDIDOR;LEVE;RECORTE;MEDIDOR;12.0
33702763.0;NITERÓI;-22.92027433;-42.78870603;283.53;CORTE;MARICA;LEVE;MEDIDOR;LEVE;CORTE;MEDIDOR;12.0
34050986.0;NITERÓI;-22.9272;-43.12;837.07;RECORTE;NITEROI;LEVE;POSTE;LEVE;RECORTE;POSTE;28.0
34068713.0;NITERÓI;-22.8711;-42.7367;1311.81;RECORTE;MARICA;LEVE;MEDIDOR;LEVE;RECORTE;MEDIDOR;12.0
34272205.0;NITERÓI;-22.9178;-42.8178;1205.49;CORTE;MARICA;LEVE;MEDIDOR;LEVE;CORTE;MEDIDOR;12.0
34308450.0;NITERÓI;-22.9178;-42.8183;713.98;CORTE;MARICA;LEVE;MEDIDOR;LEVE;CORTE;MEDIDOR;12.0
34310871.0;NITERÓI;-22.9361;-43.1142;650.76;CORTE;NITEROI;LEVE;MEDIDOR;LEVE;CORTE;MEDIDOR;12.0
34314246.0;NITERÓI;-22.9119;-42.8092;615.83;CORTE;MARICA;LEVE;MEDIDOR;LEVE;CORTE;MEDIDOR;12.0
34308684.0;NITERÓI;-22.9158;-42.8078;508.22;CORTE;MARICA;LEVE;MEDIDOR;LEVE;CORTE;MEDIDOR;12.0
34097979.0;NITERÓI;-22.9239;-42.7944;619.89;CORTE;MARICA;LEVE;MEDIDOR;LEVE;CORTE;MEDIDOR;12.0
34069194.0;NITERÓI;-22.8642;-43.0811;1600.82;RECORTE;NITEROI;LEVE;MEDIDOR;LEVE;RECORTE;MEDIDOR;12.0
34253310.0;NITERÓI;-22.8872;-42.7131;2813.13;RECORTE;MARICA;LEVE;MEDIDOR;LEVE;RECORTE;MEDIDOR;12.0
34287742.0;NITERÓI;-22.935;-42.8939;598.22;CORTE;MARICA;LEVE;MEDIDOR;LEVE;CORTE;MEDIDOR;12.0
34157695.0;NITERÓI;-22.9194;-42.8433;1869.21;CORTE;MARICA;LEVE;MEDIDOR;LEVE;CORTE;MEDIDOR;12.0
34302655.0;NITERÓI;-22.8689;-43.1158;536.16;RECORTE;NITEROI;LEVE;MEDIDOR;LEVE;RECORTE;MEDIDOR;12.0
34303211.0;NITERÓI;-22.9553;-43.0675;3384.12;RECORTE;NITEROI;LEVE;POSTE;LEVE;RECORTE;POSTE;28.0
34069257.0;NITERÓI;-22.8883;-43.1114;1019.1;RECORTE;NITEROI;LEVE;MEDIDOR;LEVE;RECORTE;MEDIDOR;12.0
34254352.0;NITERÓI;-22.9033;-42.9236;1134.46;RECORTE;MARICA;LEVE;POSTE;LEVE;RECORTE;POSTE;28.0
34051415.0;NITERÓI;-22.9272;-43.1206;3468.82;RECORTE;NITEROI;LEVE;POSTE;LEVE;RECORTE;POSTE;28.0
34254329.0;NITERÓI;-22.9514;-42.9672;1609.27;RECORTE;MARICA;LEVE;POSTE;LEVE;RECORTE;POSTE;28.0
34082788.0;NITERÓI;-22.8461;-42.7661;2893.11;RECORTE;MARICA;LEVE;POSTE;LEVE;RECORTE;POSTE;28.0
34303191.0;NITERÓI;-22.9042;-42.9231;805.3;RECORTE;MARICA;LEVE;POSTE;LEVE;RECORTE;POSTE;28.0
34288884.0;NITERÓI;-22.8742;-43.0806;1448.68;RECORTE;NITEROI;LEVE;POSTE;LEVE;RECORTE;POSTE;28.0
34155898.0;NITERÓI;-22.9233;-42.8186;837.02;CORTE;MARICA;LEVE;MEDIDOR;LEVE;CORTE;MEDIDOR;12.0
34253098.0;NITERÓI;-22.9672;-42.9486;1544.78;RECORTE;MARICA;LEVE;MEDIDOR;LEVE;RECORTE;MEDIDOR;12.0
34293109.0;NITERÓI;-22.9467;-42.9558;1236.51;RECORTE;MARICA;LEVE;MEDIDOR;LEVE;RECORTE;MEDIDOR;12.0
31887911.0;NITERÓI;-22.8994;-43.1175;1593.15;CORTE;NITEROI;LEVE;MEDIDOR;LEVE;CORTE;MEDIDOR;12.0
34255580.0;NITERÓI;-22.9033;-42.9231;1302.73;RECORTE;MARICA;LEVE;POSTE;LEVE;RECORTE;POSTE;28.0
34252866.0;NITERÓI;-22.9497;-42.9669;436.76;RECORTE;MARICA;LEVE;MEDIDOR;LEVE;RECORTE;MEDIDOR;12.0
34302890.0;NITERÓI;-22.8742;-43.1072;3776.23;RECORTE;NITEROI;LEVE;POSTE;LEVE;RECORTE;POSTE;28.0
33695272.0;NITERÓI;-22.8545875;-42.78217149;820.41;CORTE;MARICA;LEVE;POSTE;LEVE;CORTE;POSTE;28.0
34308758.0;NITERÓI;-22.9164;-42.8161;3591.3;CORTE;MARICA;LEVE;MEDIDOR;LEVE;CORTE;MEDIDOR;12.0
34303560.0;NITERÓI;-22.8658;-43.1017;1031.04;RECORTE;NITEROI;LEVE;MEDIDOR;LEVE;RECORTE;MEDIDOR;12.0
34216281.0;NITERÓI;-22.9128;-42.8433;577.43;CORTE;MARICA;LEVE;MEDIDOR;LEVE;CORTE;MEDIDOR;12.0
34131555.0;NITERÓI;-22.9064;-42.8264;105.19;CORTE;MARICA;LEVE;MEDIDOR;LEVE;CORTE;MEDIDOR;12.0
34050047.0;NITERÓI;-22.9394;-43.0808;2474.85;RECORTE;NITEROI;LEVE;POSTE;LEVE;RECORTE;POSTE;28.0
34269082.0;NITERÓI;-22.9167;-42.8192;233.48;CORTE;MARICA;LEVE;RAMAL;LEVE;CORTE;RAMAL;40.0
34254887.0;NITERÓI;-22.9031;-42.9228;2824.02;RECORTE;MARICA;LEVE;POSTE;LEVE;RECORTE;POSTE;28.0
33957003.0;NITERÓI;-22.8728;-43.1003;3159.75;RECORTE;NITEROI;LEVE;MEDIDOR;LEVE;RECORTE;MEDIDOR;12.0
34302495.0;NITERÓI;-22.8975;-43.11;850.88;RECORTE;NITEROI;LEVE;MEDIDOR;LEVE;RECORTE;MEDIDOR;12.0
33874962.0;NITERÓI;-22.9161;-42.8167;835.28;CORTE;MARICA;LEVE;MEDIDOR;LEVE;CORTE;MEDIDOR;12.0
34254824.0;NITERÓI;-22.9456;-42.9528;965.07;RECORTE;MARICA;LEVE;POSTE;LEVE;RECORTE;POSTE;28.0
34067694.0;NITERÓI;-22.8772;-43.1072;802.17;RECORTE;NITEROI;LEVE;MEDIDOR;LEVE;RECORTE;MEDIDOR;12.0
33956871.0;NITERÓI;-22.8708;-43.1019;7769.71;RECORTE;NITEROI;LEVE;POSTE;LEVE;RECORTE;POSTE;28.0
34054495.0;NITERÓI;-22.9297;-43.1219;643.78;RECORTE;NITEROI;LEVE;MEDIDOR;LEVE;RECORTE;MEDIDOR;12.0
34297134.0;NITERÓI;-22.9236;-42.8225;450.65;RECORTE;MARICA;LEVE;MEDIDOR;LEVE;RECORTE;MEDIDOR;12.0
34255339.0;NITERÓI;-22.9033;-42.9231;922.96;RECORTE;MARICA;LEVE;POSTE;LEVE;RECORTE;POSTE;28.0
33315275.0;NITERÓI;-22.9025;-43.1339;499.82;CORTE;NITEROI;LEVE;MEDIDOR;LEVE;CORTE;MEDIDOR;12.0
34242166.0;NITERÓI;-22.9308;-42.7789;148.16;CORTE;MARICA;LEVE;MEDIDOR;LEVE;CORTE;MEDIDOR;12.0
34303222.0;NITERÓI;-22.9478;-43.0331;50505.62;RECORTE;NITEROI;LEVE;POSTE;LEVE;RECORTE;POSTE;28.0
34303248.0;NITERÓI;-22.9044;-42.9228;1364.14;RECORTE;MARICA;LEVE;POSTE;LEVE;RECORTE;POSTE;28.0
34302910.0;NITERÓI;-22.9094;-42.9814;2702.24;RECORTE;NITEROI;LEVE;POSTE;LEVE;RECORTE;POSTE;28.0
34181628.0;NITERÓI;-22.9231;-42.8558;382.5;CORTE;MARICA;LEVE;MEDIDOR;LEVE;CORTE;MEDIDOR;12.0
34288045.0;NITERÓI;-22.8461;-42.7661;654.18;CORTE;MARICA;LEVE;POSTE;LEVE;CORTE;POSTE;28.0
34303256.0;NITERÓI;-22.9039;-42.9228;1472.84;RECORTE;MARICA;LEVE;POSTE;LEVE;RECORTE;POSTE;28.0
34051919.0;NITERÓI;-22.9353;-43.1139;1286.21;RECORTE;NITEROI;LEVE;MEDIDOR;LEVE;RECORTE;MEDIDOR;12.0
34051830.0;NITERÓI;-22.9331;-43.1139;1549.39;RECORTE;NITEROI;LEVE;POSTE;LEVE;RECORTE;POSTE;28.0
34253756.0;NITERÓI;-22.9456;-42.9544;851.19;RECORTE;MARICA;LEVE;MEDIDOR;LEVE;RECORTE;MEDIDOR;12.0
34308217.0;NITERÓI;-22.9114;-42.8122;976.3;CORTE;MARICA;LEVE;MEDIDOR;LEVE;CORTE;MEDIDOR;12.0
34254832.0;NITERÓI;-22.9033;-42.9236;1607.34;RECORTE;MARICA;LEVE;POSTE;LEVE;RECORTE;POSTE;28.0
34254197.0;NITERÓI;-22.9233;-42.8186;1438.25;RECORTE;MARICA;LEVE;MEDIDOR;LEVE;RECORTE;MEDIDOR;12.0
33327916.0;NITERÓI;-22.9719;-43.0319;465.51;CORTE;NITEROI;LEVE;MEDIDOR;LEVE;CORTE;MEDIDOR;12.0
34252829.0;NITERÓI;-22.9658;-42.9844;468.63;RECORTE;MARICA;LEVE;MEDIDOR;LEVE;RECORTE;MEDIDOR;12.0
34302913.0;NITERÓI;-22.9325;-43.0986;934.93;RECORTE;NITEROI;LEVE;POSTE;LEVE;RECORTE;POSTE;28.0
34069102.0;NITERÓI;-22.8725;-43.1017;1229.65;RECORTE;NITEROI;LEVE;MEDIDOR;LEVE;RECORTE;MEDIDOR;12.0
34051624.0;NITERÓI;-22.8997;-43.1228;1068.71;CORTE;NITEROI;LEVE;MEDIDOR;LEVE;CORTE;MEDIDOR;12.0
34315024.0;NITERÓI;-22.9044;-42.7969;504.74;CORTE;MARICA;LEVE;MEDIDOR;LEVE;CORTE;MEDIDOR;12.0
34253086.0;NITERÓI;-22.9033;-42.9228;805.72;RECORTE;MARICA;LEVE;MEDIDOR;LEVE;RECORTE;MEDIDOR;12.0
34314374.0;NITERÓI;-22.9003;-42.7969;791.38;CORTE;MARICA;LEVE;MEDIDOR;LEVE;CORTE;MEDIDOR;12.0
34304026.0;NITERÓI;-22.8814;-43.1056;368.1;RECORTE;NITEROI;LEVE;MEDIDOR;LEVE;RECORTE;MEDIDOR;12.0
34254354.0;NITERÓI;-22.9031;-42.9228;2451.57;RECORTE;MARICA;LEVE;POSTE;LEVE;RECORTE;POSTE;28.0
34310524.0;NITERÓI;-22.9089;-42.8125;667.83;CORTE;MARICA;LEVE;MEDIDOR;LEVE;CORTE;MEDIDOR;12.0
